Iteration,Structure,Composition,EHullDistance,EnergyRelaxed,BulkModulusRelaxed,Objective,Valid
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.8, 0.0, 0.0], [0.0, 3.8, 0.0], [0.0, 0.0, 3.8]], ""pbc"": [true, true, true], ""a"": 3.8, ""b"": 3.8, ""c"": 3.8, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 54.87199999999999}, ""sites"": [{""species"": [{""element"": ""Y"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Y"", ""properties"": {}}, {""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [1.9, 1.9, 1.9], ""label"": ""Lu"", ""properties"": {}}, {""species"": [{""element"": ""Rh"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""xyz"": [1.9, 0.0, 1.9], ""label"": ""Rh"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""xyz"": [0.0, 1.9, 1.9], ""label"": ""Pt"", ""properties"": {}}]}",Y1 Lu1 Rh1 Pt1,0.36718717172004833,-6.881392955780029,-inf,0.36718717172004833,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.0, 0.0, 0.0], [0.0, 4.0, 0.0], [0.0, 0.0, 6.0]], ""pbc"": [true, true, true], ""a"": 4.0, ""b"": 4.0, ""c"": 6.0, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 96.0}, ""sites"": [{""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.25], ""xyz"": [2.0, 2.0, 1.5], ""label"": ""Li"", ""properties"": {}}, {""species"": [{""element"": ""La"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""La"", ""properties"": {}}, {""species"": [{""element"": ""Ge"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.5], ""xyz"": [1.0, 1.0, 3.0], ""label"": ""Ge"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.75], ""xyz"": [3.0, 3.0, 4.5], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Rh"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""xyz"": [2.0, 0.0, 3.0], ""label"": ""Rh"", ""properties"": {}}]}",Li1 La1 Ge1 Pt1 Rh1,0.09640463342721262,-5.736191749572754,-inf,0.09640463342721262,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.0, 0.0, 0.0], [0.0, 4.0, 0.0], [0.0, 0.0, 6.0]], ""pbc"": [true, true, true], ""a"": 4.0, ""b"": 4.0, ""c"": 6.0, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 96.0}, ""sites"": [{""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.125], ""xyz"": [1.0, 1.0, 0.75], ""label"": ""Li"", ""properties"": {}}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.625], ""xyz"": [3.0, 3.0, 3.75], ""label"": ""Li"", ""properties"": {}}, {""species"": [{""element"": ""La"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.5], ""xyz"": [0.0, 0.0, 3.0], ""label"": ""La"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.25], ""xyz"": [2.0, 2.0, 1.5], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Ge"", ""occu"": 1}], ""abc"": [0.25, 0.75, 0.75], ""xyz"": [1.0, 3.0, 4.5], ""label"": ""Ge"", ""properties"": {}}]}",Li2 La1 Pt1 Ge1,0.0021324416406791613,-4.613646030426025,-inf,0.0021324416406791613,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.0, 0.0, 0.0], [0.0, 4.0, 0.0], [0.0, 0.0, 6.0]], ""pbc"": [true, true, true], ""a"": 4.0, ""b"": 4.0, ""c"": 6.0, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 96.0}, ""sites"": [{""species"": [{""element"": ""Y"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Y"", ""properties"": {}}, {""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [2.0, 2.0, 3.0], ""label"": ""Lu"", ""properties"": {}}, {""species"": [{""element"": ""Ge"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.5], ""xyz"": [1.0, 1.0, 3.0], ""label"": ""Ge"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.25], ""xyz"": [2.0, 0.0, 1.5], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.75], ""xyz"": [0.0, 2.0, 4.5], ""label"": ""Pt"", ""properties"": {}}]}",Y1 Lu1 Ge1 Pt2,0.09043594553791401,-6.677002429962158,-inf,0.09043594553791401,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[-3.14383701, 0.0, -3.14383701], [3.14383701, -3.14383701, 0.0], [-3.14383701, -3.14383701, 0.0]], ""pbc"": [true, true, true], ""a"": 4.44605693743248, ""b"": 4.44605693743248, ""c"": 4.44605693743248, ""alpha"": 90.0, ""beta"": 60.00000000000001, ""gamma"": 119.99999999999999, ""volume"": 62.14555379040361}, ""sites"": [{""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""xyz"": [0.0, -3.14383701, 0.0], ""label"": ""Li"", ""properties"": {}}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.5, 0.75, 0.75], ""xyz"": [-1.571918505, -4.715755515, -1.571918505], ""label"": ""Li"", ""properties"": {}}, {""species"": [{""element"": ""Sn"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Sn"", ""properties"": {}}, {""species"": [{""element"": ""Pd"", ""occu"": 1}], ""abc"": [0.5, 0.25, 0.25], ""xyz"": [-1.571918505, -1.571918505, -1.571918505], ""label"": ""Pd"", ""properties"": {}}, {""species"": [{""element"": ""Mg"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.75], ""xyz"": [-2.3578777575, -3.14383701, -0.7859592525], ""label"": ""Mg"", ""properties"": {}}]}",Li2 Sn1 Pd1 Mg1,0.05285249276497339,-3.4100608825683594,-inf,0.05285249276497339,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[-3.14383701, 0.0, -3.14383701], [3.14383701, -3.14383701, 0.0], [-3.14383701, -3.14383701, 0.0]], ""pbc"": [true, true, true], ""a"": 4.44605693743248, ""b"": 4.44605693743248, ""c"": 4.44605693743248, ""alpha"": 90.0, ""beta"": 60.00000000000001, ""gamma"": 119.99999999999999, ""volume"": 62.14555379040361}, ""sites"": [{""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""xyz"": [0.0, -3.14383701, 0.0], ""label"": ""Li"", ""properties"": {}}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.5, 0.75, 0.75], ""xyz"": [-1.571918505, -4.715755515, -1.571918505], ""label"": ""Li"", ""properties"": {}}, {""species"": [{""element"": ""Sn"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Sn"", ""properties"": {}}, {""species"": [{""element"": ""Pd"", ""occu"": 1}], ""abc"": [0.5, 0.25, 0.25], ""xyz"": [-1.571918505, -1.571918505, -1.571918505], ""label"": ""Pd"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.75, 0.25, 0.25], ""xyz"": [-2.3578777575, -1.571918505, -2.3578777575], ""label"": ""Pt"", ""properties"": {}}]}",Li2 Sn1 Pd1 Pt1,9.175627319321075,4.713366985321045,-inf,9.175627319321075,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[0.0, 3.56, 3.56], [3.56, 0.0, 3.56], [3.56, 3.56, 0.0]], ""pbc"": [true, true, true], ""a"": 5.034600282048219, ""b"": 5.034600282048219, ""c"": 5.034600282048219, ""alpha"": 60.00000000000001, ""beta"": 60.00000000000001, ""gamma"": 60.00000000000001, ""volume"": 90.23603200000001}, ""sites"": [{""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.25], ""xyz"": [1.78, 1.78, 1.78], ""label"": ""Lu"", ""properties"": {}}, {""species"": [{""element"": ""Mg"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.75], ""xyz"": [5.34, 5.34, 5.34], ""label"": ""Mg"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Ir"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [3.56, 3.56, 3.56], ""label"": ""Ir"", ""properties"": {}}, {""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.125, 0.125, 0.125], ""xyz"": [0.89, 0.89, 0.89], ""label"": ""Li"", ""properties"": {}}]}",Lu1 Mg1 Pt1 Ir1 Li1,0.12571526242239983,-5.258227348327637,-inf,0.12571526242239983,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[0.0, 3.56, 3.56], [3.56, 0.0, 3.56], [3.56, 3.56, 0.0]], ""pbc"": [true, true, true], ""a"": 5.034600282048219, ""b"": 5.034600282048219, ""c"": 5.034600282048219, ""alpha"": 60.00000000000001, ""beta"": 60.00000000000001, ""gamma"": 60.00000000000001, ""volume"": 90.23603200000001}, ""sites"": [{""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.25], ""xyz"": [1.78, 1.78, 1.78], ""label"": ""Lu"", ""properties"": {}}, {""species"": [{""element"": ""Mg"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.75], ""xyz"": [5.34, 5.34, 5.34], ""label"": ""Mg"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Ir"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [3.56, 3.56, 3.56], ""label"": ""Ir"", ""properties"": {}}, {""species"": [{""element"": ""Sn"", ""occu"": 1}], ""abc"": [0.625, 0.625, 0.625], ""xyz"": [4.45, 4.45, 4.45], ""label"": ""Sn"", ""properties"": {}}]}",Lu1 Mg1 Pt1 Ir1 Sn1,0.2440017060614288,-5.592925071716309,-inf,0.2440017060614288,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.0, 0.0, 0.0], [0.0, 4.0, 0.0], [0.0, 0.0, 4.0]], ""pbc"": [true, true, true], ""a"": 4.0, ""b"": 4.0, ""c"": 4.0, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 64.0}, ""sites"": [{""species"": [{""element"": ""Li"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.75], ""xyz"": [1.0, 1.0, 3.0], ""label"": ""Li"", ""properties"": {}}, {""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [2.0, 2.0, 2.0], ""label"": ""Lu"", ""properties"": {}}, {""species"": [{""element"": ""Mg"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.25], ""xyz"": [3.0, 3.0, 1.0], ""label"": ""Mg"", ""properties"": {}}, {""species"": [{""element"": ""Pd"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Pd"", ""properties"": {}}]}",Li1 Lu1 Mg1 Pd1,0.23427208477782457,-3.585383415222168,-inf,0.23427208477782457,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[0.0, 3.49, 3.49], [3.49, 0.0, 3.49], [3.49, 3.49, 0.0]], ""pbc"": [true, true, true], ""a"": 4.935605332682102, ""b"": 4.935605332682102, ""c"": 4.935605332682102, ""alpha"": 59.99999999999999, ""beta"": 59.99999999999999, ""gamma"": 59.99999999999999, ""volume"": 85.01709800000002}, ""sites"": [{""species"": [{""element"": ""Ce"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.25], ""xyz"": [1.745, 1.745, 1.745], ""label"": ""Ce"", ""properties"": {}}, {""species"": [{""element"": ""Sc"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.75], ""xyz"": [5.235, 5.235, 5.235], ""label"": ""Sc"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [3.49, 3.49, 3.49], ""label"": ""Pt"", ""properties"": {}}]}",Ce1 Sc1 Pt2,0.040622285052455354,-7.21734094619751,-inf,0.040622285052455354,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.95, 0.0, 0.0], [0.0, 3.95, 0.0], [0.0, 0.0, 3.95]], ""pbc"": [true, true, true], ""a"": 3.95, ""b"": 3.95, ""c"": 3.95, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 61.629875000000006}, ""sites"": [{""species"": [{""element"": ""Ce"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.25], ""xyz"": [0.9875, 0.9875, 0.9875], ""label"": ""Ce"", ""properties"": {}}, {""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.75], ""xyz"": [2.9625000000000004, 2.9625000000000004, 2.9625000000000004], ""label"": ""Lu"", ""properties"": {}}, {""species"": [{""element"": ""Co"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Co"", ""properties"": {}}, {""species"": [{""element"": ""Ir"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [1.975, 1.975, 1.975], ""label"": ""Ir"", ""properties"": {}}]}",Ce1 Lu1 Co1 Ir1,0.018428123785549033,-7.195516586303711,-inf,0.018428123785549033,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.85, 0.0, 0.0], [0.0, 3.85, 0.0], [0.0, 0.0, 3.85]], ""pbc"": [true, true, true], ""a"": 3.85, ""b"": 3.85, ""c"": 3.85, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 57.06662500000001}, ""sites"": [{""species"": [{""element"": ""Ce"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.25], ""xyz"": [0.9625, 0.9625, 0.9625], ""label"": ""Ce"", ""properties"": {}}, {""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.75], ""xyz"": [2.8875, 2.8875, 2.8875], ""label"": ""Lu"", ""properties"": {}}, {""species"": [{""element"": ""Sc"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Sc"", ""properties"": {}}, {""species"": [{""element"": ""Ir"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [1.925, 1.925, 1.925], ""label"": ""Ir"", ""properties"": {}}]}",Ce1 Lu1 Sc1 Ir1,0.1526051209685555,-6.861329078674316,-inf,0.1526051209685555,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.8, 0.0, 0.0], [0.0, 3.8, 0.0], [0.0, 0.0, 3.8]], ""pbc"": [true, true, true], ""a"": 3.8, ""b"": 3.8, ""c"": 3.8, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 54.87199999999999}, ""sites"": [{""species"": [{""element"": ""Ce"", ""occu"": 1}], ""abc"": [0.125, 0.125, 0.125], ""xyz"": [0.475, 0.475, 0.475], ""label"": ""Ce"", ""properties"": {}}, {""species"": [{""element"": ""Sc"", ""occu"": 1}], ""abc"": [0.625, 0.625, 0.625], ""xyz"": [2.375, 2.375, 2.375], ""label"": ""Sc"", ""properties"": {}}, {""species"": [{""element"": ""Ir"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Ir"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [1.9, 1.9, 1.9], ""label"": ""Pt"", ""properties"": {}}]}",Ce1 Sc1 Ir1 Pt1,9.301705566730956,1.436375617980957,-inf,9.301705566730956,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.95, 0.0, 0.0], [0.0, 3.95, 0.0], [0.0, 0.0, 3.95]], ""pbc"": [true, true, true], ""a"": 3.95, ""b"": 3.95, ""c"": 3.95, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 61.629875000000006}, ""sites"": [{""species"": [{""element"": ""Ce"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.25], ""xyz"": [0.9875, 0.9875, 0.9875], ""label"": ""Ce"", ""properties"": {}}, {""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.75], ""xyz"": [2.9625000000000004, 2.9625000000000004, 2.9625000000000004], ""label"": ""Lu"", ""properties"": {}}, {""species"": [{""element"": ""Sc"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""xyz"": [0.0, 1.975, 1.975], ""label"": ""Sc"", ""properties"": {}}, {""species"": [{""element"": ""Ir"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Ir"", ""properties"": {}}, {""species"": [{""element"": ""Ir"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [1.975, 1.975, 1.975], ""label"": ""Ir"", ""properties"": {}}]}",Ce1 Lu1 Sc1 Ir2,0.038256846245427134,-7.70224666595459,-inf,0.038256846245427134,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[4.0, 0.0, 0.0], [0.0, 4.0, 0.0], [0.0, 0.0, 4.0]], ""pbc"": [true, true, true], ""a"": 4.0, ""b"": 4.0, ""c"": 4.0, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 64.0}, ""sites"": [{""species"": [{""element"": ""Yb"", ""occu"": 1}], ""abc"": [0.125, 0.125, 0.125], ""xyz"": [0.5, 0.5, 0.5], ""label"": ""Yb"", ""properties"": {}}, {""species"": [{""element"": ""Yb"", ""occu"": 1}], ""abc"": [0.625, 0.625, 0.625], ""xyz"": [2.5, 2.5, 2.5], ""label"": ""Yb"", ""properties"": {}}, {""species"": [{""element"": ""Al"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.0], ""xyz"": [2.0, 0.0, 0.0], ""label"": ""Al"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.0], ""xyz"": [2.0, 2.0, 0.0], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""xyz"": [0.0, 2.0, 2.0], ""label"": ""Pt"", ""properties"": {}}]}",Yb2 Al1 Pt3,0.05128504254150368,-5.190871238708496,-inf,0.05128504254150368,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.85, 0.0, 0.0], [0.0, 3.85, 0.0], [0.0, 0.0, 4.2]], ""pbc"": [true, true, true], ""a"": 3.85, ""b"": 3.85, ""c"": 4.2, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 62.25450000000001}, ""sites"": [{""species"": [{""element"": ""Yb"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Yb"", ""properties"": {}}, {""species"": [{""element"": ""Er"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [1.925, 1.925, 2.1], ""label"": ""Er"", ""properties"": {}}, {""species"": [{""element"": ""Ga"", ""occu"": 1}], ""abc"": [0.25, 0.75, 0.5], ""xyz"": [0.9625, 2.8875, 2.1], ""label"": ""Ga"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.25], ""xyz"": [1.925, 0.0, 1.05], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.75], ""xyz"": [0.0, 1.925, 3.1500000000000004], ""label"": ""Pt"", ""properties"": {}}]}",Yb1 Er1 Ga1 Pt2,0.2400898941902394,-5.1601948738098145,-inf,0.2400898941902394,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.9, 0.0, 0.0], [0.0, 3.8, 0.0], [0.0, 0.0, 4.0]], ""pbc"": [true, true, true], ""a"": 3.9, ""b"": 3.8, ""c"": 4.0, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 59.279999999999994}, ""sites"": [{""species"": [{""element"": ""Yb"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Yb"", ""properties"": {}}, {""species"": [{""element"": ""Er"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""xyz"": [1.95, 0.0, 2.0], ""label"": ""Er"", ""properties"": {}}, {""species"": [{""element"": ""Er"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""xyz"": [0.0, 1.9, 2.0], ""label"": ""Er"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.25, 0.25, 0.25], ""xyz"": [0.975, 0.95, 1.0], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.75, 0.75, 0.75], ""xyz"": [2.925, 2.8499999999999996, 3.0], ""label"": ""Pt"", ""properties"": {}}]}",Yb1 Er2 Pt2,0.21683091596305104,-5.449109077453613,-inf,0.21683091596305104,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.6, 0.0, 0.0], [0.0, 3.6, 0.0], [0.0, 0.0, 3.6]], ""pbc"": [true, true, true], ""a"": 3.6, ""b"": 3.6, ""c"": 3.6, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 46.656000000000006}, ""sites"": [{""species"": [{""element"": ""Yb"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Yb"", ""properties"": {}}, {""species"": [{""element"": ""Ga"", ""occu"": 1}], ""abc"": [0.333, 0.666, 0.25], ""xyz"": [1.1988, 2.3976, 0.9], ""label"": ""Ga"", ""properties"": {}}, {""species"": [{""element"": ""Ga"", ""occu"": 1}], ""abc"": [0.666, 0.333, 0.75], ""xyz"": [2.3976, 1.1988, 2.7], ""label"": ""Ga"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [1.8, 1.8, 1.8], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.5, 0.5], ""xyz"": [0.0, 1.8, 1.8], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.5, 0.0, 0.5], ""xyz"": [1.8, 0.0, 1.8], ""label"": ""Pt"", ""properties"": {}}]}",Yb1 Ga2 Pt3,-0.043221625552571474,-5.188275337219238,-inf,-0.043221625552571474,True
5,"{""@module"": ""pymatgen.core.structure"", ""@class"": ""Structure"", ""charge"": 0, ""lattice"": {""matrix"": [[3.8, 0.0, 0.0], [0.0, 3.56, 0.0], [0.0, 0.0, 3.56]], ""pbc"": [true, true, true], ""a"": 3.8, ""b"": 3.56, ""c"": 3.56, ""alpha"": 90.0, ""beta"": 90.0, ""gamma"": 90.0, ""volume"": 48.159679999999994}, ""sites"": [{""species"": [{""element"": ""Lu"", ""occu"": 1}], ""abc"": [0.22, 0.22, 0.22], ""xyz"": [0.836, 0.7832, 0.7832], ""label"": ""Lu"", ""properties"": {}}, {""species"": [{""element"": ""Mg"", ""occu"": 1}], ""abc"": [0.72, 0.72, 0.72], ""xyz"": [2.7359999999999998, 2.5632, 2.5632], ""label"": ""Mg"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.0, 0.0, 0.0], ""xyz"": [0.0, 0.0, 0.0], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""Pt"", ""occu"": 1}], ""abc"": [0.5, 0.5, 0.5], ""xyz"": [1.9, 1.78, 1.78], ""label"": ""Pt"", ""properties"": {}}, {""species"": [{""element"": ""H"", ""occu"": 1}], ""abc"": [0.125, 0.375, 0.625], ""xyz"": [0.475, 1.335, 2.225], ""label"": ""H"", ""properties"": {}}]}",Lu1 Mg1 Pt2 H1,0.024232235300859273,-5.2111382484436035,-inf,0.024232235300859273,True
